  0.0000000000000000e+000  4.9386200000000000e+000  3.2965600000000000e+000
  1.0000000000000000e-001  4.9173800000000000e+000  3.2960300000000000e+000
  2.0000000000000000e-001  4.9442300000000000e+000  3.2869700000000000e+000
  3.0000000000000000e-001  4.9434300000000000e+000  3.3016400000000000e+000
  4.0000000000000000e-001  4.9434300000000000e+000  3.3016400000000000e+000
  5.0000000000000000e-001  4.9229900000000000e+000  3.3016400000000000e+000
  6.0000000000000010e-001  4.9229900000000000e+000  3.3016400000000000e+000
  7.0000000000000010e-001  4.8777000000000000e+000  3.2985100000000000e+000
  8.0000000000000000e-001  4.7969800000000000e+000  3.2965600000000000e+000
  9.0000000000000000e-001  4.7376500000000000e+000  3.2985100000000000e+000
  1.0000000000000000e+000  4.6579100000000000e+000  3.2960300000000000e+000
  1.1000000000000000e+000  4.6304800000000000e+000  3.3058300000000000e+000
  1.2000000000000000e+000  4.5475400000000000e+000  3.3016400000000000e+000
  1.3000000000000000e+000  4.4659000000000000e+000  3.2960300000000000e+000
  1.4000000000000000e+000  4.3964600000000000e+000  3.3016400000000000e+000
  1.5000000000000000e+000  4.3408200000000000e+000  3.3168800000000000e+000
  1.6000000000000000e+000  4.2857200000000000e+000  3.3168800000000000e+000
  1.7000000000000000e+000  4.2311500000000000e+000  3.3168800000000000e+000
  1.8000000000000000e+000  4.1777900000000000e+000  3.3174200000000000e+000
  1.9000000000000000e+000  4.1058700000000000e+000  3.3016400000000000e+000
  2.0000000000000000e+000  4.0124800000000000e+000  3.3112700000000000e+000
  2.1000000000000000e+000  3.9833600000000000e+000  3.3168800000000000e+000
  2.2000000000000000e+000  3.9833600000000000e+000  3.3168800000000000e+000
  2.3000000000000000e+000  3.9833600000000000e+000  3.3016400000000000e+000
  2.4000000000000000e+000  3.9840000000000000e+000  3.3174200000000000e+000
  2.5000000000000000e+000  3.9789400000000000e+000  3.2979700000000000e+000
  2.6000000000000000e+000  3.9840000000000000e+000  3.3021700000000000e+000
  2.7000000000000000e+000  3.9783900000000000e+000  3.2965600000000000e+000
  2.8000000000000000e+000  3.9840000000000000e+000  3.3021700000000000e+000
  2.9000000000000000e+000  3.9739800000000000e+000  3.2929000000000000e+000
  3.0000000000000000e+000  3.9833600000000000e+000  3.3168800000000000e+000
  3.1000000000000000e+000  3.9840000000000000e+000  3.3021700000000000e+000
  3.2000000000000000e+000  3.9833600000000000e+000  3.3016400000000000e+000
  3.3000000000000000e+000  3.9783900000000000e+000  3.2813600000000000e+000
  3.4000000000000000e+000  3.9771100000000000e+000  3.2803000000000000e+000
  3.5000000000000000e+000  3.9833600000000000e+000  3.3016400000000000e+000
  3.6000000000000000e+000  3.9777500000000000e+000  3.2808300000000000e+000
  3.7000000000000000e+000  3.9739800000000000e+000  3.2777200000000000e+000
  3.8000000000000000e+000  3.9783900000000000e+000  3.2813600000000000e+000
  3.9000000000000000e+000  3.9833600000000000e+000  3.2864400000000000e+000
  4.0000000000000000e+000  3.9846500000000000e+000  3.3027000000000000e+000
  4.1000000000000000e+000  3.9833600000000000e+000  3.2864400000000000e+000
  4.2000000000000000e+000  3.9771100000000000e+000  3.2803000000000000e+000
  4.3000000000000000e+000  3.9833600000000000e+000  3.2864400000000000e+000
  4.4000000000000000e+000  3.9833600000000000e+000  3.2864400000000000e+000
  4.5000000000000000e+000  3.9840000000000000e+000  3.3021700000000000e+000
  4.6000000000000010e+000  3.9783900000000000e+000  3.2813600000000000e+000
  4.7000000000000000e+000  3.9840000000000000e+000  3.3021700000000000e+000
  4.8000000000000010e+000  3.9777500000000000e+000  3.2960300000000000e+000
  4.9000000000000000e+000  3.9840000000000000e+000  3.2869700000000000e+000
  5.0000000000000000e+000  3.9833600000000000e+000  3.3016400000000000e+000
  5.1000000000000010e+000  3.9833600000000000e+000  3.2864400000000000e+000
  5.2000000000000000e+000  3.9660700000000000e+000  3.2864400000000000e+000
  5.3000000000000010e+000  3.9783900000000000e+000  3.2965600000000000e+000
  5.4000000000000000e+000  3.9840000000000000e+000  3.2869700000000000e+000
  5.5000000000000000e+000  3.9833600000000000e+000  3.2864400000000000e+000
  5.6000000000000010e+000  3.9783900000000000e+000  3.2813600000000000e+000
  5.7000000000000000e+000  4.0013400000000000e+000  3.2718100000000000e+000
  5.8000000000000010e+000  3.9833600000000000e+000  3.2864400000000000e+000
  5.9000000000000000e+000  3.9833600000000000e+000  3.2712800000000000e+000
  6.0000000000000000e+000  3.9833600000000000e+000  3.2712800000000000e+000
  6.1000000000000010e+000  3.9777500000000000e+000  3.2656700000000000e+000
  6.2000000000000000e+000  3.9840000000000000e+000  3.2869700000000000e+000
  6.3000000000000010e+000  3.9783900000000000e+000  3.2813600000000000e+000
  6.4000000000000000e+000  3.9827100000000000e+000  3.2707500000000000e+000
  6.5000000000000000e+000  3.9833600000000000e+000  3.2864400000000000e+000
  6.6000000000000010e+000  3.9783900000000000e+000  3.2510900000000000e+000
  6.7000000000000000e+000  3.9833600000000000e+000  3.2712800000000000e+000
  6.8000000000000010e+000  3.9840000000000000e+000  3.2718100000000000e+000
  6.9000000000000000e+000  3.9833600000000000e+000  3.2712800000000000e+000
  7.0000000000000000e+000  3.9833600000000000e+000  3.2561700000000000e+000
  7.1000000000000010e+000  3.9777500000000000e+000  3.2505600000000000e+000
  7.2000000000000000e+000  3.9789400000000000e+000  3.2375100000000000e+000
  7.3000000000000010e+000  3.9840000000000000e+000  3.2416300000000000e+000
  7.4000000000000000e+000  3.9833600000000000e+000  3.2260900000000000e+000
  7.5000000000000000e+000  3.9833600000000000e+000  3.2260900000000000e+000
  7.6000000000000010e+000  3.9771100000000000e+000  3.2049800000000000e+000
  7.7000000000000000e+000  3.9783900000000000e+000  3.1910900000000000e+000
  7.8000000000000010e+000  3.9840000000000000e+000  3.1966900000000000e+000
  7.9000000000000000e+000  3.9604700000000000e+000  3.1756800000000000e+000
  8.0000000000000000e+000  3.9833600000000000e+000  3.1812900000000000e+000
  8.1000000000000000e+000  3.9833600000000000e+000  3.1664400000000000e+000
  8.2000000000000010e+000  3.9833600000000000e+000  3.1664400000000000e+000
  8.3000000000000010e+000  3.9783900000000000e+000  3.1465400000000000e+000
  8.4000000000000000e+000  3.9840000000000000e+000  3.1521500000000000e+000
  8.5000000000000000e+000  3.9833600000000000e+000  3.1368800000000000e+000
  8.6000000000000000e+000  3.9833600000000000e+000  3.1368800000000000e+000
  8.7000000000000010e+000  3.9833600000000000e+000  3.1221700000000000e+000
  8.8000000000000010e+000  3.9783900000000000e+000  3.1170600000000000e+000
  8.9000000000000000e+000  3.9783900000000000e+000  3.0877500000000000e+000
  9.0000000000000000e+000  3.9777500000000000e+000  3.0872500000000000e+000
  9.1000000000000000e+000  3.9783900000000000e+000  3.0731600000000000e+000
  9.2000000000000020e+000  3.9777500000000000e+000  3.0726700000000000e+000
  9.3000000000000000e+000  3.9783900000000000e+000  3.0731600000000000e+000
  9.4000000000000000e+000  3.9660700000000000e+000  3.0637300000000000e+000
  9.5000000000000000e+000  3.9840000000000000e+000  3.0497200000000000e+000
  9.6000000000000020e+000  3.9840000000000000e+000  3.0497200000000000e+000
  9.7000000000000020e+000  3.9840000000000000e+000  3.0352500000000000e+000
  9.8000000000000000e+000  3.9783900000000000e+000  3.0296400000000000e+000
  9.9000000000000000e+000  3.9783900000000000e+000  3.0008400000000000e+000
  1.0000000000000000e+001  3.9833600000000000e+000  3.0203400000000000e+000
  1.0100000000000000e+001  3.9840000000000000e+000  2.9921100000000000e+000
  1.0200000000000000e+001  3.9833600000000000e+000  2.9916300000000000e+000
  1.0300000000000000e+001  3.9789400000000000e+000  2.9740300000000000e+000
  1.0400000000000000e+001  3.9777500000000000e+000  2.9717200000000000e+000
  1.0500000000000000e+001  3.9802300000000000e+000  2.9607500000000000e+000
  1.0600000000000000e+001  3.9833600000000000e+000  2.9630700000000000e+000
  1.0700000000000000e+001  3.9783900000000000e+000  2.9437300000000000e+000
  1.0800000000000000e+001  3.9833600000000000e+000  2.9346900000000000e+000
  1.0900000000000000e+001  3.9833600000000000e+000  2.9346900000000000e+000
  1.1000000000000000e+001  3.9840000000000000e+000  2.9351600000000000e+000
  1.1100000000000000e+001  3.9777500000000000e+000  2.9149400000000000e+000
  1.1200000000000000e+001  3.9660700000000000e+000  2.9064600000000000e+000
  1.1300000000000000e+001  3.9840000000000000e+000  2.9069300000000000e+000
  1.1400000000000000e+001  3.9777500000000000e+000  2.9008500000000000e+000
  1.1500000000000000e+001  3.9660700000000000e+000  2.8924100000000000e+000
  1.1600000000000000e+001  3.9877800000000000e+000  2.8815900000000000e+000
  1.1700000000000000e+001  3.9840000000000000e+000  2.8788600000000000e+000
  1.1800000000000000e+001  3.9833600000000000e+000  2.8783900000000000e+000
  1.1900000000000000e+001  3.9611100000000000e+000  2.8732500000000000e+000
  1.2000000000000000e+001  3.9777500000000000e+000  2.8588100000000000e+000
  1.2100000000000000e+001  3.9833600000000000e+000  2.8644200000000000e+000
  1.2200000000000000e+001  3.9777500000000000e+000  2.8588100000000000e+000
  1.2300000000000000e+001  3.9667200000000000e+000  2.8648800000000000e+000
  1.2400000000000000e+001  3.9840000000000000e+000  2.8509500000000000e+000
  1.2500000000000000e+001  3.9833600000000000e+000  2.8504800000000000e+000
  1.2600000000000000e+001  3.9833600000000000e+000  2.8504800000000000e+000
  1.2700000000000000e+001  3.9783900000000000e+000  2.8453400000000000e+000
  1.2800000000000000e+001  3.9840000000000000e+000  2.8509500000000000e+000
  1.2900000000000000e+001  3.9840000000000000e+000  2.8370500000000000e+000
  1.3000000000000000e+001  3.9840000000000000e+000  2.8509500000000000e+000
  1.3100000000000000e+001  3.9840000000000000e+000  2.8370500000000000e+000
  1.3200000000000000e+001  3.9783900000000000e+000  2.8314400000000000e+000
  1.3300000000000000e+001  3.9840000000000000e+000  2.8509500000000000e+000
